client_id2,Region,Gender,Race,Ethnicty,comp_score,top20,weights,sim_fp
c30,R05,Male,Asian,Non-Hispanic,9.806095206527479,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
5d0,R05,Male,White,Non-Hispanic,9.700848989647152,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
93b,R05,Male,White,Non-Hispanic,9.599425563231362,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
f7a,R05,Female,Black,Non-Hispanic,9.459578765636255,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
6cd,R05,Male,Black,Non-Hispanic,9.400630098419313,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
8d5,R07,Male,Black,Non-Hispanic,9.26709870579479,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
f67,R05,Female,White,Non-Hispanic,8.914152561155486,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
677,R05,Male,White,Non-Hispanic,8.861633597686627,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
687,R05,Male,Black,Non-Hispanic,8.84350692498994,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
68e,R05,Female,White,Non-Hispanic,8.602236700979043,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
d6b,R05,Male,Black,Non-Hispanic,8.573951525234847,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
b53,R05,Male,White,Non-Hispanic,8.525161361065415,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
39b,R05,Male,White,Non-Hispanic,8.466212693848473,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
410,R05,Male,White,Non-Hispanic,8.456168489578463,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
60f,R05,Male,Black,Non-Hispanic,8.419800845407588,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
331,R05,Male,Black,Non-Hispanic,8.364903566210181,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
332,R07,Male,Black,Non-Hispanic,8.318491717769298,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
b16,R07,Male,White,Non-Hispanic,8.038683823801586,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
249,R05,Female,White,Non-Hispanic,7.88867852315897,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
dbb,R05,Female,Black,Non-Hispanic,7.832014180505469,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
ab2,R05,Male,White,Non-Hispanic,7.74489463632183,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
c72,R05,Male,White,Non-Hispanic,7.7266536648476425,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
3fa,R07,Male,Black,Non-Hispanic,7.639534120664004,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
aac,R07,Female,Black,Non-Hispanic,7.639534120664004,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
14e,R05,Female,Asian,Non-Hispanic,7.503624412310933,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
6b7,R05,Female,White,Non-Hispanic,7.475339236566736,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
92f,R05,Male,White,Non-Hispanic,7.475339236566736,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
065,R07,Male,White,Non-Hispanic,7.398263896653107,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
018,R05,Male,White,Non-Hispanic,7.321188556739478,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
0f8,R05,Male,White,Non-Hispanic,7.23406901255584,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
794,R05,Female,Black,Non-Hispanic,7.15699367264221,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
7ef,R05,Female,Black,Hispanic,7.069874128458572,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
480,R05,Male,White,Non-Hispanic,7.0413806627717666,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
e17,R05,Female,White,Non-Hispanic,7.02108396428914,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
763,R05,Female,White,Non-Hispanic,6.873248689432464,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
94e,R05,Male,Black,Non-Hispanic,6.628041376179533,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
e4a,R05,Male,White,Non-Hispanic,6.540921831995894,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
ecb,R05,Male,White,Non-Hispanic,6.540921831995894,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
16b,R05,Female,Black,Non-Hispanic,6.492131667826462,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
456,R05,Male,Indigenous,Non-Hispanic,6.463846492082265,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
17a,R05,Female,White,Non-Hispanic,6.415056327912833,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
1f2,R07,Male,White,Non-Hispanic,6.382834062926602,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
93d,R05,Female,White,Non-Hispanic,6.281524935288311,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
760,R05,Female,White,Non-Hispanic,5.977368954818437,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
cda,R05,Male,White,Hispanic,5.904230704146842,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
5b3,R05,Male,White,Non-Hispanic,5.529429087511423,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
8de,R05,Male,Black,Non-Hispanic,5.442309543327784,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
eae,R05,Female,White,Non-Hispanic,5.438164164143142,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
6fc,R05,Female,Indigenous,Non-Hispanic,5.389582289916318,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
342,R07,Female,White,Non-Hispanic,5.375278407684165,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
307,R05,Female,Black,Non-Hispanic,5.288158863500526,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
b35,R07,Female,Multiple Races,Non-Hispanic,5.284221774258492,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
257,R05,Male,White,Non-Hispanic,5.168608764388048,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
3dc,R05,Female,White,Non-Hispanic,5.162501649360073,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
e3c,R05,Female,Black,Non-Hispanic,5.077552130962375,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
e16,R05,Male,Black,Non-Hispanic,5.046888639489629,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
a0b,R05,Male,White,Non-Hispanic,4.595011682940581,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
a9b,R05,Male,White,Non-Hispanic,4.517936343026952,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
8c8,R05,Male,Black,Non-Hispanic,4.248495242049359,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
edd,R07,Female,White,Non-Hispanic,4.17141990213573,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
c07,R05,Male,White,Non-Hispanic,4.108534145676753,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
ca5,R05,Male,Black,Non-Hispanic,4.094344562222101,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
574,R07,Female,Black,Non-Hispanic,3.9301496781248333,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
554,R07,Female,White,Non-Hispanic,3.737669618283368,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
1e0,R05,Female,Asian,Non-Hispanic,3.4963993942724714,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
969,R07,Male,Black,Non-Hispanic,3.4193240543588423,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
48f,R05,Male,White,Non-Hispanic,3.25119208101954,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
52e,R05,Female,White,Non-Hispanic,3.1780538303479453,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
645,R05,Female,Black,Non-Hispanic,2.995732273553991,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
fc3,R05,Female,White,Non-Hispanic,2.8803275536261554,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
734,R05,Male,Black,Non-Hispanic,2.393850016362327,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
502,R05,Female,Black,Non-Hispanic,2.0369667824809867,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
850,R05,Male,Black,Non-Hispanic,1.9459101490553132,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
498,R05,Male,Black,Non-Hispanic,1.791759469228055,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
4d4,R05,Male,Black,Non-Hispanic,1.791759469228055,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
924,R05,Male,White,Non-Hispanic,1.791759469228055,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
a4c,R05,Male,Black,Non-Hispanic,1.791759469228055,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
6bb,R07,Male,Black,Non-Hispanic,1.3438196019210413,FALSE,1.79|1.95|1.79|1.95|2.2|0.69|0|1.39|1.95|1.39|1.79|1.79|1.39|1.61|0.69|0|1.1|2.3,36d35e6e
bd4,R05,Female,White,Non-Hispanic,18.1567151981179,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
2c8,R05,Male,Black,Non-Hispanic,16.435705510026693,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
d50,R05,Male,White,Non-Hispanic,12.635254280255653,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
87f,R05,Male,Black,Non-Hispanic,12.341360947804594,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
084,R05,Male,White,Non-Hispanic,12.165532779354868,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
cd5,R07,Male,White,Non-Hispanic,12.165250651009918,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
14e,R05,Female,Asian,Non-Hispanic,11.41942321262106,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
08a,R05,Female,White,Hispanic,11.243030787481434,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
b5a,R07,Male,White,Non-Hispanic,11.075673123995777,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
b53,R05,Male,White,Non-Hispanic,10.896739325546411,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
c30,R05,Male,Asian,Non-Hispanic,10.555812738575819,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
c67,R07,Male,Black,Non-Hispanic,10.332669187261608,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
f67,R05,Female,White,Non-Hispanic,10.259095904470069,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
6cd,R05,Male,Black,Non-Hispanic,10.085809109330082,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
f68,R07,Male,Black,Non-Hispanic,10.039057983155498,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
791,R05,Male,White,Non-Hispanic,9.633592875047334,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
16b,R05,Female,Black,Non-Hispanic,9.463693838251936,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
ef1,R05,Male,White,Non-Hispanic,9.345628674250603,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
dbb,R05,Female,Black,Non-Hispanic,9.287301413112312,TRUE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
357,R07,Male,White,Hispanic,9.28701928476736,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
794,R05,Female,Black,Non-Hispanic,9.104697727973406,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
4ed,R05,Male,Black,Non-Hispanic,8.999055083970632,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
410,R05,Male,White,Non-Hispanic,8.987196820661973,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
5d0,R05,Male,White,Non-Hispanic,8.940727822832338,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
4a2,R05,Male,White,Non-Hispanic,8.822944787175954,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
aac,R07,Female,Black,Non-Hispanic,8.652763622035607,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
b60,R05,Male,Black,Non-Hispanic,8.476371196895983,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
773,R05,Male,Black,Non-Hispanic,8.364799421238876,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
39b,R05,Male,White,Non-Hispanic,8.247298513927444,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
456,R05,Male,Indigenous,Non-Hispanic,8.194618256098531,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
93b,R05,Male,White,Non-Hispanic,8.12697410496132,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
8d5,R07,Male,Black,Non-Hispanic,7.965545573129991,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
f7a,R05,Female,Black,Non-Hispanic,7.90693618364675,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
331,R05,Male,Black,Non-Hispanic,7.891690161993503,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
b16,R07,Male,White,Non-Hispanic,7.733367260161813,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
68e,R05,Female,White,Non-Hispanic,7.730543758507124,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
efc,R07,Female,Black,Non-Hispanic,7.677581372333261,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
3fa,R07,Male,Black,Non-Hispanic,7.671934369023882,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
17a,R05,Female,White,Non-Hispanic,7.501471075538586,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
d6b,R05,Male,Black,Non-Hispanic,7.272398392570047,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
3dc,R05,Female,White,Non-Hispanic,7.0252561862935705,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
249,R05,Female,White,Non-Hispanic,6.9196135422907945,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
94e,R05,Male,Black,Non-Hispanic,6.802394763324311,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
9f5,R05,Male,White,Non-Hispanic,6.746326747150809,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
677,R05,Male,White,Non-Hispanic,6.684611727667927,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
7ef,R05,Female,Black,Hispanic,6.684611727667927,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
e17,R05,Female,White,Non-Hispanic,6.684611727667927,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
342,R07,Female,White,Non-Hispanic,6.396929655216146,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
ab2,R05,Male,White,Non-Hispanic,6.343967269042283,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
8de,R05,Male,Black,Non-Hispanic,6.232395493385178,FALSE,1.61|2.08|2.08|1.1|2.08|2.08|0|2.3|1.39|1.61|0|1.1|2.3|2.2|2.2|1.61|1.1|1.39,4c399a27
