score_fingerprint,NA,Asian,Black,Multiple Races,Native American,White
-0.888272689189762|-0.281667855102569|0.387218036688864|-0.808045761659741|0.463167069479823|-0.725018585566431|0.134812420234084|-0.205964531749487|-0.748134064488113|-0.578689471352845|0.401518889237195|0.61033208668232|-0.682368503883481|0.459248497150838|0.363865344785154|-0.945504938717932|-0.745695246383548|-0.00785073358565569,-2.9874852385604753,-2.829538380385687,-2.291491281320082,-2.3218373780138792,-2.515040153125301,-2.401466290451878
0.123299312312156|0.855812306515872|-0.77291279938072|0.520314941182733|0.949410983826965|0.0935300500132143|-0.775260312482715|-0.579287843778729|-0.160621200222522|-0.265863499138504|0.100065891630948|-0.829073966480792|-0.424576815683395|-0.818119255825877|-0.395113693084568|0.867493852041662|0.702819136437029|-0.503299790900201,-0.9291776941390708,-1.0006208039975415,-1.066990306215033,-1.3249014583726724,-1.4046998216848199,-1.1736517059355
0.0476554101333022|0.345169990323484|0.73112080944702|-0.511189366225153|-0.691786495037377|-0.336231576744467|-0.258173811249435|-0.617335642222315|0.651226127520204|-0.223847180139273|0.318188678473234|0.456929606385529|-0.434331562370062|0.65537487110123|0.472547613084316|-0.818315208889544|-0.464991616085172|-0.083383277989924,-0.4871541931992397,-0.5382468822101751,-0.03674022446050205,-0.2602962180506438,-0.11898286542855202,-0.0345927677710778
-0.442207656800747|-0.173292541876435|0.15397463273257|0.100731388200074|0.902681303210557|0.516477101948112|0.956341555807739|-0.275245122145861|0.250226494390517|0.167447223793715|-0.438930105417967|0.392170950770378|0.260241911746562|-0.531969085801393|-0.232844949234277|0.34875757759437|0.70364988874644|-0.346317679155618,2.087810207961593,1.9021013180725277,1.4286365362086886,1.9140851895169666,2.0858725980467474,1.56973009426725
0.66615023650229|-0.978228637482971|0.853694600984454|-0.423834200948477|-0.344112957827747|-0.568408658728004|-0.438615462742746|-0.564623575657606|0.481729669030756|-0.646160705015063|-0.0473251813091338|-0.123338426463306|-0.12852239748463|-0.0544257871806622|-0.26616927376017|-0.547271938528866|-0.87739440286532|0.45338299870491,-1.8493428622954524,-1.9746058780079088,-1.6524434047031078,-1.441371021528418,-1.6814558323162299,-1.8261885872281163
0.500440430827439|0.249229431152344|-0.798634419683367|-0.617598013021052|-0.786566682159901|0.285238427575678|-0.924790468532592|-0.583652329165488|0.0300580435432494|-0.594885386992246|-0.215989298652858|-0.811315007973462|0.524202639237046|-0.932195373810828|-0.662815928924829|0.0882824687287211|0.644768054131418|-0.673854716587812,-3.236974908283446,-3.787787805761521,-3.5649456366042918,-3.943724782485515,-3.7982514277333395,-3.8174800803373548
-0.671708864625543|-0.528341648634523|-0.19927098415792|0.537262170109898|0.758968042209744|-0.574241213966161|0.278811385855079|-0.409612303599715|0.122950377408415|0.512934335507452|-0.117034382652491|0.351644055917859|0.947609556373209|0.56537063093856|-0.362863691989332|0.776576613076031|-0.577955997548997|0.168356667272747,1.0976522943237796,0.7725131691278269,0.8270155631967268,1.0364713170255224,0.7849258135926598,0.7711003382458942
-0.495722177438438|-0.310805345419794|0.0776903205551207|-0.433351396117359|0.587764773983508|0.999762426130474|-0.848408045712858|-0.797361413482577|-0.0506723667494953|0.713807814288884|-0.0250544087029994|-0.783338624052703|0.176472662948072|0.990701550152153|0.426586742978543|0.71914338413626|0.148175205104053|-0.871066282037646,-0.02386295378673823,-0.2988650130107999,-0.34812449676252005,-0.8653352242273589,-0.08037053095952917,-0.5868100937970251
-0.457403541076928|0.825861377641559|0.69736747816205|0.316486895550042|0.443679643329233|0.38760795397684|0.163767256774008|0.0497363889589906|0.626066965982318|-0.359997084829956|-0.703642969485372|-0.551775182597339|0.101014770101756|-0.20393406227231|0.863593908958137|-0.0317318453453481|0.931865137536079|0.475541304331273,2.690438734239433,2.751363352779299,2.4998499259404423,2.8987596872262658,3.2121325436513875,2.4012443065004168
-0.0446466994471848|0.59612234076485|0.12261549057439|0.337160910945386|0.131167923100293|0.830422593746334|0.156396805308759|-0.197381433099508|0.847216331865638|-0.0574173051863909|-0.926414634566754|0.0430700816214085|-0.767251014709473|-0.398792153224349|-0.450727992225438|0.899079752154648|0.684766308404505|0.0530704553239048,1.4142308087670243,1.9472634517742942,1.3022531845180008,1.401832233183086,2.014390211505815,1.3251501752410595
0.561267375480384|0.110741859301925|0.531615434680134|-0.905067136045545|-0.637671675067395|-0.949887884315103|0.0340808923356235|-0.816195277031511|0.547154862899333|-0.483950383029878|-0.781789884436876|-0.332999830599874|0.31640665885061|-0.060857973061502|0.539002705831081|-0.0952132348902524|-0.803909319452941|-0.713390090502799,-2.5792415924952365,-2.6210517693000535,-2.2612967453897,-3.024674967955798,-2.6753444337518886,-2.452779980023921
0.511834684293717|0.878463894128799|-0.180100542958826|0.0601318464614451|-0.12210031459108|0.948772856965661|-0.748233068734407|-0.259591897949576|0.602886143140495|0.628520528320223|-0.990062698256224|-0.897042935248464|-0.186100663617253|0.616809358820319|-0.926906445529312|-0.204001630656421|0.149963773787022|-0.754114375915378,-0.5931422083172947,-0.31212492515332996,-0.7714422913190598,-1.7846762630622834,-0.8453035235172138,-0.8272021974345632
-0.432674126233906|-0.419894392602146|-0.75834121927619|0.655371932778507|-0.0205168090760708|-0.464198168367147|0.52034949650988|-0.0252494919113815|-0.311153923626989|0.908756516873837|-0.863685511052608|-0.151445021852851|0.504236282780766|0.114360747393221|0.203079055529088|-0.696400763466954|-0.285013886168599|0.399411485064775,-0.9153870248119347,-1.1748333300308635,-0.9368511055902302,-0.8652584003129353,-0.853282433662874,-1.0435466895229943
-0.0966059053316712|0.646715973503888|-0.51863024244085|0.0834447187371552|-0.0173644782043993|-0.702898850664496|-0.733754440676421|0.801303093321621|-0.495285265147686|0.201364194042981|-0.587998710107058|-0.908995821606368|-0.763139824382961|0.303264142945409|-0.881915625650436|0.47842121263966|-0.358559954445809|-0.903492726851255,-3.756977224757429,-2.9463932593353093,-3.1985333696995104,-4.202117466150472,-4.143672020399633,-3.339553201966158
0.785607664845884|0.459631500765681|-0.633100631181151|-0.945459025911987|-0.688250733539462|0.0780828050337732|-0.914379915222526|0.197509977035224|-0.358922606799752|-0.903934878762811|0.394238675944507|0.44200795982033|-0.915354549884796|0.862775030080229|-0.962335678748786|-0.472623319830745|-0.0631555169820786|0.430285134818405,-2.924642707814928,-2.3104207302598905,-2.2015642648786997,-2.7147304005144783,-2.8201145412788415,-2.2606325704957437
-0.937999345827848|-0.90703295962885|0.367096334230155|-0.540186502039433|-0.442884334363043|0.0512033910490572|0.701752804219723|-0.833490496966988|-0.799589781556278|0.343744021374732|-0.743237543385476|-0.900741702411324|0.396215993911028|0.56287251971662|-0.42640667874366|-0.799208482727408|0.219910718034953|0.693952654022723,-2.4147785953828134,-2.972534593458598,-2.713941407900873,-1.7385462015401572,-2.1677201696438715,-3.000539924476442
0.972717685624957|-0.0870050643570721|-0.415420062839985|-0.293739557731897|0.379580387379974|0.56837605452165|0.159510054625571|0.710701467003673|0.676425613928586|-0.407905410043895|0.450293141417205|0.132209968753159|-0.732707912568003|-0.430831578560174|-0.792814200278372|-0.0693583087995648|0.983905501198024|0.672700643539429,1.7933607527986168,2.111560831358656,1.54241234158916,2.3519708642270416,1.7831317066214978,1.7680266717567528
-0.375501955393702|-0.0434835003688931|0.50249987654388|-0.25777967274189|-0.996792988386005|-0.430605187546462|0.542345637921244|0.63700377382338|0.216270033735782|-0.944714715704322|-0.20649969484657|0.725874311756343|0.0728459120728076|-0.947291446849704|-0.53347545536235|0.179650274571031|0.85362520813942|0.836269540246576,0.3377013236982748,0.3716814728764196,0.2936907309370495,1.366533138571928,0.7401716597067813,0.30791605882882295
-0.756244554650038|0.487151626497507|-0.347327187191695|-0.192367650102824|-0.509661438409239|0.684585541952401|0.926999166607857|0.978658380918205|0.681205450091511|-0.300832441542298|0.669273273553699|-0.17531889397651|-0.568436737172306|0.875638419296592|-0.23431788617745|0.993694611359388|-0.0127070671878755|-0.44155644485727,1.4315216634073296,2.2346315456399073,1.5235672830698874,2.000595562734331,1.8363737509042646,1.7839384719151152
-0.92513811821118|-0.687774335499853|-0.982324076350778|0.475085927639157|-0.883298747707158|-0.646984238177538|-0.897047613747418|-0.825450657866895|-0.349557580426335|-0.241175757255405|0.301117812748998|0.19536309549585|-0.820464668329805|-0.745858089532703|-0.983686374034733|0.465233125258237|-0.435718602966517|0.271174867171794,-5.226994566060603,-5.512535610670844,-4.753240121076642,-4.32784457684805,-4.802356018110489,-5.082213541821826
0.790448182728142|0.348349808715284|-0.242169494275004|0.104073852300644|-0.960991795640439|0.241083383094519|0.027360980398953|0.982154631521553|-0.371819169726223|0.0907919271849096|0.0432841260917485|0.977390850428492|-0.629835700616241|-0.666304973885417|0.62534317234531|0.393379236105829|0.900598754175007|-0.104576226789504,1.3705735674477184,1.839119031963249,1.6110398947597584,1.2539754344150424,1.5825476725352927,1.85190409362937
0.0731076281517744|0.0560113838873804|-0.34872247138992|-0.662581504322588|0.818149383179843|-0.0971207078546286|0.986811227630824|0.627268763724715|0.859530418179929|-0.391136299353093|0.0307224183343351|0.523258664179593|0.51032571028918|0.196836688555777|-0.539722649380565|-0.796444084029645|0.815305152907968|-0.773787294980139,1.6644893342046998,1.578923811825613,1.0660767380005887,1.4386203922796994,1.1191016998840495,1.3400184026188857
0.950701714027673|-0.85661545349285|0.763454244937748|-0.550139344297349|0.42748426226899|-0.53326032217592|0.919466084334999|-0.52889918955043|0.306844698265195|0.0140421376563609|-0.843380863778293|0.9516044058837|-0.0933905155397952|-0.209111913107336|-0.721124618314207|-0.472347922157496|-0.369702097959816|0.752303717192262,0.3359231904731132,0.42430981801201906,0.26791530780761535,0.6029618398131181,0.4044635862655317,0.3746219464891219
-0.29778277920559|0.767601481173187|-0.226710601709783|0.746258740779012|0.583864133339375|0.980869540479034|0.902491260319948|-0.716330740600824|-0.807031032629311|0.400510539766401|0.323078935034573|-0.674362674821168|0.74015943473205|0.820492028258741|-0.981523052789271|-0.339059445075691|0.873356472235173|-0.38205090817064,2.323102475283667,1.8169046222542724,1.389527705311344,1.8043581754279634,1.4475929882687826,1.6697582768498511
-0.793641802389175|-0.180783977266401|0.580313647165895|0.495122498832643|0.89968979312107|0.418897226918489|0.898717065341771|0.613596818875521|-0.593806769233197|-0.512475725729018|0.318558407947421|-0.742712387349457|-0.245771233458072|0.498984654899687|0.727171275764704|0.00372763397172093|0.366698399186134|-0.540296140126884,1.7543983029434458,2.101872843503952,1.503562064880626,2.087660242166991,1.9345861449294413,1.635307345239543
-0.286988080479205|-0.665124393999577|-0.461312824860215|-0.495556449983269|-0.548545552883297|-0.0970669742673635|-0.725760331843048|0.991221173666418|0.37385822692886|0.537424983922392|0.632005216088146|-0.161857933271676|0.354686097241938|0.437351014930755|0.154703167732805|0.446525228675455|0.0863459329120815|-0.524514356162399,-0.27654485381208366,-0.4285218199559798,-0.3589012591552024,-0.3951049256914606,-0.5369599628805494,-0.43429148338089874
0.166044049430639|-0.0933107254095376|-0.121150766965002|-0.310292031150311|0.484252760652453|-0.329953841399401|0.423580617643893|-0.898009048309177|0.689077503047884|0.816942837554961|-0.267569324467331|0.510894074570388|-0.60447964631021|-0.603863331023604|-0.0920206937007606|-0.138445769436657|0.896191060077399|0.922313326504081,1.0006225701770746,0.5729947204546382,0.8526822689761131,1.7164073910874624,1.220081154241537,0.8763761708543337
-0.70574563043192|-0.03590795584023|0.202881181612611|-0.135461179539561|-0.461325285024941|-0.317251234315336|0.507070648483932|0.701754903886467|0.184135315474123|0.249471600633115|0.741698944941163|0.794025657232851|-0.969507803209126|-0.0491957999765873|0.645742282271385|-0.438986221794039|-0.0573204052634537|-0.533081203233451,0.016107879916671675,0.26381255659895636,0.41514314573292654,0.6562289088809242,0.5039377485479538,0.6491956669173745
-0.218969409819692|-0.0308740008622408|-0.867076872382313|-0.639640558511019|0.883949441369623|-0.643356806598604|0.0824698721989989|-0.872896201442927|0.416856792755425|-0.934422313701361|-0.807579172775149|0.907570412382483|-0.102595851756632|-0.809584685601294|-0.896993495058268|0.873908601235598|-0.424596811179072|0.740744474343956,-2.6251609864179044,-2.4363192001668117,-2.2738231595131326,-2.234058236951629,-2.2520446084594976,-2.5485942494970275
0.115833575371653|0.00771491136401892|-0.346016871277243|0.828033291734755|0.0560515709221363|0.071654605679214|0.565808599349111|0.240222655702382|0.141244474798441|0.805843303911388|0.320579793769866|-0.402410012669861|0.484814147464931|0.158305818680674|-0.0600486029870808|-0.306839379481971|-0.112862969283015|-0.382966720499098,1.7445488447905517,1.4725402753800154,1.3113079655915498,1.4511858473066241,1.1943853630917147,1.5605355986311813
-0.566038029268384|0.372283364646137|0.378688665572554|-0.407960816752166|-0.824275325983763|-0.0971000990830362|-0.284766441676766|-0.836586100049317|-0.757855184841901|-0.570502810645849|0.554950647521764|-0.81996504869312|-0.632975979708135|0.488039180636406|0.0265538953244686|-0.486191154457629|0.448291540611535|0.36292329011485,-2.507026600395329,-2.7609835170054184,-2.2170564107118276,-1.6391047577839344,-2.2578666802262886,-2.407987718384567
-0.138533294200897|0.108431513886899|0.250424826983362|-0.914948681835085|0.214279784355313|-0.765496279112995|-0.330543135758489|0.626099863089621|0.77436381066218|-0.518680447246879|-0.936933752149343|-0.624775640666485|0.245811291970313|0.434264190495014|0.493868905119598|-0.696460232138634|0.575693101156503|-0.804909597616643,-1.3359383215312846,-1.2024743903583537,-1.3030009556760045,-1.6296779843202482,-1.4259028722454483,-1.5560108251282276
-0.978352386504412|0.589294733479619|-0.146652346942574|0.531387203838676|-0.000166575890034437|-0.288489261176437|-0.0650955908931792|-0.505100979935378|-0.16492111235857|0.902992235962301|-0.814802116714418|-0.221656894311309|-0.465742705389857|-0.210676020011306|0.339202509261668|-0.190512635745108|-0.972189431078732|0.741721373982728,-1.9430071666953155,-1.7989430768880994,-1.2829780027136655,-1.6346078976833573,-1.2092446808315194,-1.5105245961847236
-0.460360771045089|-0.647065512370318|0.685149114113301|0.302463356405497|-0.73030689638108|0.300467962399125|-0.983089945279062|0.582492923364043|0.369403120130301|0.586677689105272|-0.905097513925284|-0.336331030353904|-0.376713936682791|-0.989124809857458|0.0355225983075798|0.455291021615267|0.634305441752076|0.488116803113371,-0.32279619110049684,-0.3290203461113076,-0.3795154263976858,-0.05609888867475096,0.3719421153422444,-0.6783487736073999
